"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","Symbol"
"Dapma7bEVm000508",324.095990873339,0.0100568692929013,0.136228629710134,0.0738234636456392,0.941150856675336,0.979608986645726,"ENSG00000068366","ACSL4"
"Dapma7bEVm000509",165.648555642213,0.051248374542427,0.129438467364469,0.395928471542569,0.692157796498834,0.874229107857719,NA,""
"Dapma7bEVm000510",56.0207247530452,-0.614101419629766,0.228673670027285,-2.68549247299216,0.00724230060095218,0.13410100995922,"ENSG00000100678","SLC8A3"
"Dapma7bEVm000511",229.547071193642,-0.247739401144138,0.100069054021755,-2.47568445176148,0.0132981051140371,0.178019397008013,NA,""
"Dapma7bEVm000512",793.722982811452,-0.265917492067882,0.177672111609895,-1.49667547516822,0.134477720678148,0.472318111485672,"ENSG00000156869","FRRS1"
"Dapma7bEVm000513",597.410084806487,-0.070617229493711,0.0763373360219182,-0.925068035822408,0.354930518516911,0.67445734546134,"ENSG00000004975","DVL2"
"Dapma7bEVm000514",1173.08687249941,0.323230280644519,0.145816902533105,2.21668596047111,0.026644558837107,0.247402611346307,NA,""
"Dapma7bEVm000515",202.689338936505,0.27598812407444,0.144876013583224,1.9049952938959,0.056780682849202,0.338736353181094,"ENSG00000124383","MPHOSPH10"
"Dapma7bEVm000516",827.865603425995,0.271694884905346,0.0960268085045163,2.82936493606957,0.0046640481886459,0.106061927962751,"ENSG00000090060","PAPOLA"
"Dapma7bEVm000517",220.375534186444,0.439626182989623,0.119849045963521,3.66816589531663,0.00024429666034223,0.0189808924824722,"ENSG00000011083","SLC6A7"
"Dapma7bEVm000518",914.635128003505,-0.857325858905629,0.590925210811561,-1.45081956772194,0.146830109406383,0.48886628425196,NA,""
"Dapma7bEVm000519",148.220442564208,-0.0600449155176124,0.164495070311791,-0.365025622979466,0.71509227962657,0.885831389767966,"ENSG00000182446","NPLOC4"
"Dapma7bEVm000520",141.414602262975,-0.140027682937101,0.200538517037183,-0.698258294745131,0.485015675862201,0.761590891858121,"ENSG00000105641","SLC5A5"
"Dapma7bEVm000521",83.1060809162418,0.421451628767204,0.220591992409323,1.91054817613312,0.0560626696615235,0.336588376566344,NA,""
"Dapma7bEVm000522",1283.61415409987,-0.18272480438617,0.113850098864284,-1.60495955830472,0.108502705015715,0.438633810634291,"ENSG00000114573","ATP6V1A"
"Dapma7bEVm000523",301.223759235061,-0.0165462899206928,0.0920246182627851,-0.179802863984105,0.857307335128483,0.947071440359958,"ENSG00000130768","SMPDL3B"
"Dapma7bEVm000524",371.91651760145,-0.0309278679969161,0.125713618483724,-0.246018437540404,0.805667959964587,0.925265407549125,"ENSG00000076685","NT5C2"
"Dapma7bEVm000525",119.709599582301,-0.0515583873429101,0.141433803730264,-0.364540767363082,0.715454236980318,0.886089384614928,"ENSG00000139719","VPS33A"
"Dapma7bEVm000526",2238.05972138676,-0.0250994396105093,0.100037324694577,-0.250900748167147,0.801890845957965,0.923467626793489,"ENSG00000166855","CLPX"
"Dapma7bEVm000527",198.8566335679,-0.279015241465422,0.143611594332238,-1.94284620794567,0.0520347429472733,0.328193663236881,NA,""
"Dapma7bEVm000528",585.321320164717,-0.0401925980906405,0.0918300765072646,-0.437684466999882,0.661615030981723,0.859627694160203,NA,""
"Dapma7bEVm000529",2247.4600509495,-0.0774545714791007,0.0862058489732293,-0.89848394745412,0.368927599492601,0.685682745304611,"ENSG00000166123","GPT2"
"Dapma7bEVm000531",93.285578212345,-0.964308881332322,0.411984887799789,-2.34064139216908,0.0192506476339022,0.213074556562395,NA,""
"Dapma7bEVm000532",256.910596779124,0.0445821982641705,0.0995984094732265,0.447619580472867,0.654427769424925,0.856478347554954,"ENSG00000025800","KPNA6"
"Dapma7bEVm000533",531.889756092081,-0.0545951082814279,0.111014779371611,-0.491782342769659,0.622873220247322,0.839930282535312,NA,""
"Dapma7bEVm000534",264.81273203049,0.0427149173286971,0.109673376131827,0.389473898180666,0.696925615637764,0.876920727166536,"ENSG00000166979","EVA1C"
"Dapma7bEVm000535",198.355810983691,-1.80661978571767,0.36074507301784,-5.0080234515866,5.4991835604003e-07,0.000452986280634994,"ENSG00000101670","LIPG"
"Dapma7bEVm000536",87.9626346362344,-0.182553429679918,0.217988876041669,-0.837443786099536,0.402343162289689,0.70912255335167,"ENSG00000138385","SSB"
"Dapma7bEVm000537",672.415455037627,0.0670359161369804,0.081517560994145,0.822349384837401,0.410878077473604,0.715324032870297,"ENSG00000008256","CYTH3"
"Dapma7bEVm000538",258.506528643496,0.199673576049972,0.137415627985422,1.45306308297885,0.146206239851714,0.488217765995047,"ENSG00000011332","DPF1"
"Dapma7bEVm000540",310.107079110453,0.124109174225781,0.117116964179868,1.0597027945087,0.289279831074009,0.625096840153107,"ENSG00000130768","SMPDL3B"
"Dapma7bEVm000541",496.069920846252,-0.218358913132491,0.109674382294875,-1.99097463385207,0.0464836760414688,0.315397464542885,"ENSG00000101400","SNTA1"
"Dapma7bEVm000542",162.585329945722,-0.504617697165577,0.265116481155388,-1.90338109108281,0.0569908365340879,0.338736353181094,"ENSG00000145861","C1QTNF2"
"Dapma7bEVm000543",297.819501150905,0.217618247447833,0.129270252863757,1.68343638715698,0.0922906442020204,0.411101246994412,"ENSG00000160688","FLAD1"
"Dapma7bEVm000544",227.943642840748,-0.0529831707189464,0.138379504012655,-0.382883080099066,0.701806457292609,0.879547072082842,"ENSG00000005206","SPPL2B"
"Dapma7bEVm000545",805.041862716125,0.20743801278438,0.151409945427143,1.37004218711774,0.170673732919508,0.513288642974085,"ENSG00000011304","PTBP1"
"Dapma7bEVm000547",376.97754349722,0.0600541383246723,0.160121512016523,0.375053530087046,0.707620656183059,0.882246206436266,NA,""
"Dapma7bEVm000548",92.198190979881,0.0595456694927263,0.144776297743363,0.411294323869779,0.680856731172259,0.869097140136933,"ENSG00000198863","RUNDC1"
"Dapma7bEVm000549",111.065445026386,-0.404969597625985,0.220652710228266,-1.83532573521097,0.0664574401193304,0.359260036115753,NA,""
"Dapma7bEVm000550",132.579753019358,-0.185805694389105,0.185731551577287,-1.00039919341215,0.317117360183927,0.647726631747849,"ENSG00000115484","CCT4"
"Dapma7bEVm000551",74.4881078092504,-0.907926486880639,0.226220826173956,-4.01345226359695,5.98371080789012e-05,0.00870108406468426,"ENSG00000145476","CYP4V2"
"Dapma7bEVm000552",142.276403634163,-0.0515587014758617,0.127564769288094,-0.404176652876791,0.686082820904758,0.870863511721869,"ENSG00000053770","AP5M1"
"Dapma7bEVm000553",66.7275652282854,-0.180260434086924,0.608309447687384,-0.296330156916389,0.766977957703275,0.909081208172519,NA,""
"Dapma7bEVm000554",231.880275555705,-0.187803253741664,0.107546033071593,-1.74625923781534,0.0807659154789853,0.391297884310689,"ENSG00000014824","SLC30A9"
"Dapma7bEVm000556",216.415564968979,-0.892752291856069,0.233410816124196,-3.82481114920161,0.00013087236684871,0.0132122739780386,"ENSG00000115850","LCT"
"Dapma7bEVm000557",125.234710669776,-0.0295273981439924,0.144434367252795,-0.204434711112158,0.838013807368302,0.93849761286566,"ENSG00000173011","TADA2B"
"Dapma7bEVm000558",80.6584402763526,0.332619438747988,0.144374280047392,2.30386907307038,0.0212299942526094,0.22196267078091,"ENSG00000165792","METTL17"
"Dapma7bEVm000559",164.897935488027,-0.287662328071093,0.158583921556277,-1.81394384278112,0.069686371938556,0.36768608363053,"ENSG00000111275","ALDH2"
"Dapma7bEVm000560",180.612943969181,0.033416781318086,0.164711474488729,0.202880712602525,0.839228269892495,0.939154889911508,"ENSG00000080819","CPOX"
"Dapma7bEVm000561",190.81953399003,-0.0913589189596073,0.134187999554049,-0.680827788350846,0.49598046461663,0.768473829700536,"ENSG00000168237","GLYCTK"
"Dapma7bEVm000562",352.333862883433,-0.876271590646092,0.468140289800579,-1.87181409021507,0.0612323282262885,0.348372202643032,"ENSG00000103355","PRSS33"
"Dapma7bEVm000563",52.582504965018,-1.10696792413799,0.804773799923037,-1.37550194134533,0.168975884266769,0.511607978152492,NA,""
"Dapma7bEVm000564",129.151515175262,0.0320584060676532,0.11657286173288,0.275007455346796,0.783310510535419,0.916561834879362,"ENSG00000056558","TRAF1"
"Dapma7bEVm000565",92.8955966290729,-0.0150253160262029,0.142099860011202,-0.105737725744546,0.915790447304369,0.969599978246473,"ENSG00000100347","SAMM50"
"Dapma7bEVm000566",216.641394944424,-1.3470800337883,0.343543154629881,-3.9211377541188,8.81318602539494e-05,0.0109791544886108,NA,""
"Dapma7bEVm000567",81.711363070278,0.0233229260833095,0.162017595325742,0.143953044337055,0.885537548527858,0.95657850029168,"ENSG00000070785","EIF2B3"
"Dapma7bEVm000568",102.338246731809,0.156164545788348,0.164347250131123,0.950210883746176,0.342005109499462,0.66417100832921,"ENSG00000103423","DNAJA3"
"Dapma7bEVm000569",56.6126295499934,-0.154793513350955,0.15978658794748,-0.96875160386949,0.332669138558298,0.658840689151468,"ENSG00000166788","SAAL1"
"Dapma7bEVm000571",1516.05414813889,-0.0285162284301663,0.061386025903096,-0.46453941284914,0.642261328789022,0.849594563620931,"ENSG00000105516","DBP"
"Dapma7bEVm000573",192.435621861979,-0.228403266773871,0.122539438168002,-1.86391638633702,0.0623334471987927,0.351517468949159,"ENSG00000172889","EGFL7"
"Dapma7bEVm000575",275.176964983199,-0.0984905181207148,0.128411175735651,-0.76699335206983,0.443085468121214,0.733999233875547,"ENSG00000138430","OLA1"
"Dapma7bEVm000577",151.227008149116,-1.15563207685389,0.246470147552552,-4.68873041351786,2.7490526227207e-06,0.00108931210175308,NA,""
"Dapma7bEVm000578",156.654747280288,0.162835937928654,0.132378994106591,1.23007384236157,0.21866945429623,0.557787497541653,"ENSG00000072042","RDH11"
"Dapma7bEVm000579",69.879391482949,-0.119486499078933,0.346614333582421,-0.344724633410235,0.730301397251284,0.891351368724763,"ENSG00000103569","AQP9"
"Dapma7bEVm000580",64.8914218174878,0.111545994941581,0.169293841998449,0.658889854615046,0.509966501192232,0.777657210303721,NA,""
"Dapma7bEVm000581",93.6277673825151,-1.30376347736345,0.866964384049923,-1.50382587952814,0.132626205769798,0.470379360360552,"ENSG00000103811","CTSH"
"Dapma7bEVm000583",157.362004372746,0.179831188098167,0.11990265720833,1.49980986481152,0.133663661266375,0.471501707297974,"ENSG00000157538","VPS26C"
"Dapma7bEVm000584",1276.48044888099,0.441703758842468,0.241272862399443,1.83072291864801,0.0671419104713501,0.360919204801467,NA,""
"Dapma7bEVm000585",2193.82452669176,-0.381176829306637,0.234838314729505,-1.6231458216079,0.104558236309958,0.43349357697952,NA,""
"Dapma7bEVm000586",157.934522015757,-0.207653509859129,0.108853877899104,-1.90763539036802,0.0564383576848063,0.338192082295452,"ENSG00000166260","COX11"
"Dapma7bEVm000587",452.644411675306,0.0214133987859436,0.110867216478656,0.193144551347748,0.846845762562306,0.94146772368749,NA,""
"Dapma7bEVm000588",71.1545816500859,-0.866589960419947,0.858410685800428,-1.00952839329102,0.312721291664385,0.645177517720346,NA,""
"Dapma7bEVm000589",69.4199301029594,-0.682065822071102,0.24602894089284,-2.77229914332794,0.00556618585457587,0.115779587657517,"ENSG00000099984","GSTT2"
"Dapma7bEVm000590",159.493417827127,-2.12419979307045,0.490304171753719,-4.33241223600569,1.47484461403855e-05,0.00370765245556116,"ENSG00000182853","VMO1"
"Dapma7bEVm000591",117.53706215742,-0.959471801358122,0.409343092467249,-2.34393060250525,0.0190817214870371,0.211796418466063,"ENSG00000163106","HPGDS"
"Dapma7bEVm000592",189.006004603944,-0.322255911514103,0.625084371294195,-0.515539863597764,0.606175820740842,0.831203976013699,NA,""
"Dapma7bEVm000593",455.691691869266,-0.7641076618484,0.233832678550844,-3.26775396229426,0.00108404559369384,0.0474644272377,"ENSG00000110799","VWF"
"Dapma7bEVm000594",904.389128107661,0.0894831684190979,0.0942247035957549,0.949678428313245,0.342275673973573,0.664253310901453,"ENSG00000085382","HACE1"
"Dapma7bEVm000595",327.012231239462,-0.03641683607126,0.272195715256163,-0.133789159895438,0.893569299279316,0.959882981604687,"ENSG00000143341","HMCN1"
"Dapma7bEVm000596",466.239442992374,-0.0351541753005277,0.130792058697424,-0.268779126581788,0.788099657028893,0.918322194763631,"ENSG00000008300","CELSR3"
"Dapma7bEVm000597",225.603890092022,0.133062583977141,0.153175386381107,0.868694292998716,0.385014363777284,0.696690401913954,"ENSG00000091656","ZFHX4"
"Dapma7bEVm000598",632.252123197401,-0.0105623712151907,0.0823958010934756,-0.128190648977465,0.897998100050529,0.962303412489147,"ENSG00000038382","TRIO"
"Dapma7bEVm000599",128.989270265508,-0.0572550223458498,0.170936766990898,-0.334948550588291,0.737663897220717,0.895860089859278,"ENSG00000144406","UNC80"
"Dapma7bEVm000600",416.559491150241,-0.110945605050852,0.0949147694286771,-1.16889716657028,0.242445065245462,0.580605975602704,"ENSG00000151208","DLG5"
"Dapma7bEVm000601",170.184118102975,-0.0270957950859955,0.136336871148498,-0.198741505931164,0.842464954561644,0.940131358918225,"ENSG00000115020","PIKFYVE"
"Dapma7bEVm000602",175.151371636651,-0.0267732664840137,0.151321261480852,-0.176929971518917,0.859563396134074,0.948146576949299,NA,""
"Dapma7bEVm000603",394.98253298724,0.103951092371846,0.0997460472142482,1.04215751175148,0.29733865812424,0.632253519086289,"ENSG00000074706","IPCEF1"
"Dapma7bEVm000604",1149.67062103435,-0.123367847384959,0.115033743339207,-1.07244921189061,0.283518314168641,0.619514416994524,"ENSG00000081052","COL4A4"
"Dapma7bEVm000605",4894.13530390266,-1.14254120718006,0.657345891410707,-1.73811264679558,0.0821909669120644,0.393640619962635,NA,""
"Dapma7bEVm000606",647.311643077503,-0.0303713397977125,0.174406730481032,-0.174140870102576,0.86175475417619,0.948654065038825,NA,""
"Dapma7bEVm000607",260.903608715769,0.128617728219424,0.118247682244249,1.08769766796575,0.276728597587595,0.613991834426208,"ENSG00000100697","DICER1"
"Dapma7bEVm000608",727.590595621901,-0.466813863022646,0.138951002570895,-3.35955735752586,0.000780674439175514,0.0394486901334851,"ENSG00000109654","TRIM2"
"Dapma7bEVm000609",197.204332491781,0.231770355175389,0.109643348660311,2.11385695536756,0.0345274866422476,0.275422807314602,"ENSG00000154134","ROBO3"
"Dapma7bEVm000610",119.494437379864,-0.0472820631791822,0.18835727219815,-0.251023295397068,0.80179609857865,0.923467626793489,"ENSG00000124789","NUP153"
"Dapma7bEVm000611",104.595658488909,-0.932272825766029,0.462161658992115,-2.01720070807937,0.0436745722241007,0.307096114523213,NA,""
"Dapma7bEVm000612",100.518686641665,0.125079088773525,0.147910793057678,0.845638686588276,0.397754336951176,0.705980542068997,"ENSG00000177728","TMEM94"
"Dapma7bEVm000613",306.115606515947,0.121927199913992,0.119000478859281,1.02459419560969,0.305554704430766,0.639848337351736,NA,""
"Dapma7bEVm000614",266.001759475729,0.0607231796031471,0.105227770622325,0.57706420314738,0.5638960850927,0.808145881677155,"ENSG00000196455","PIK3R4"
"Dapma7bEVm000615",705.897592464699,0.115862688041332,0.0789768621192287,1.46704597944672,0.14236354789199,0.482872294904352,NA,""
"Dapma7bEVm000616",150.217549993065,0.0189585892310075,0.106701697999013,0.177678421117374,0.85897553303235,0.948146576949299,NA,""
"Dapma7bEVm000617",270.050959482514,-0.384815718737611,0.294068360550889,-1.30859272999218,0.190672344853453,0.532037478341079,"ENSG00000006747","SCIN"
"Dapma7bEVm000618",337.646373792006,0.221509158473952,0.129532231174729,1.71006981401528,0.0872529639319443,0.401906270944876,"ENSG00000144589","STK11IP"
"Dapma7bEVm000619",107.773501926757,0.00461515478978093,0.185491899354121,0.0248806271640477,0.980150179734517,0.994136200257428,"ENSG00000038358","EDC4"
"Dapma7bEVm000620",375.209039124775,0.283282670488955,0.133785263080479,2.11744301252781,0.0342222669937417,0.274235628833277,"ENSG00000066923","STAG3"
"Dapma7bEVm000621",260.19773573902,-0.133528837998354,0.133119496792576,-1.00307499063354,0.315824680406832,0.646968456262901,"ENSG00000012211","PRICKLE3"
"Dapma7bEVm000622",220.604097097999,-0.216532400109195,0.36498985691553,-0.593255938504909,0.553009881537077,0.80322098371,NA,""
"Dapma7bEVm000623",384.584853946892,0.177726713286146,0.371796017131506,0.478022101090133,0.632634474746338,0.845240922134823,NA,""
"Dapma7bEVm000624",105.332479922643,0.214338826415307,0.160470943346094,1.33568621175881,0.181651857985755,0.522632410432785,"ENSG00000112655","PTK7"
"Dapma7bEVm000625",565.734414157381,0.252072716245344,0.0918431786995871,2.74459921590756,0.00605848377183741,0.121093275893598,"ENSG00000157827","FMNL2"
"Dapma7bEVm000626",250.690429580855,0.0790298371362805,0.116204263570766,0.680094126564925,0.496444863208792,0.768857865366434,"ENSG00000106462","EZH2"
"Dapma7bEVm000627",76.3232858769092,-0.492349854064415,0.365451564572794,-1.347236957762,0.177903928598207,0.518913740942506,"ENSG00000072657","TRHDE"
"Dapma7bEVm000628",2178.57942046803,-0.649132693290146,0.242876482131464,-2.67268649312362,0.00752465362514009,0.137019546607019,"ENSG00000033867","SLC4A7"
"Dapma7bEVm000629",1730.5540124785,0.0355931146793116,0.0768131440874639,0.46337270921736,0.643097236850102,0.8499562279621,"ENSG00000147162","OGT"
"Dapma7bEVm000630",1037.44456802597,-0.0619500071245999,0.0792597277303696,-0.781607619639385,0.434445207517946,0.728662734570022,"ENSG00000110841","PPFIBP1"
"Dapma7bEVm000632",2767.32144257142,-0.66813684928628,0.595292049073933,-1.12236817260649,0.261705931147455,0.59913497687787,NA,""
"Dapma7bEVm000634",242.890420219387,0.0297547688249089,0.103467580303509,0.287575767574992,0.773671496308289,0.911182435464882,"ENSG00000109654","TRIM2"
"Dapma7bEVm000635",198.582746686198,-0.252116752046209,0.220020699804932,-1.14587742094145,0.25184587493927,0.588717803057701,"ENSG00000133059","DSTYK"
"Dapma7bEVm000637",108.946440711355,-0.0293311597901404,0.145491481779255,-0.201600529676663,0.840229031108066,0.939220899594644,"ENSG00000083520","DIS3"
"Dapma7bEVm000638",123.905712418561,0.0486277009568672,0.137098011557438,0.35469297041186,0.722819617785868,0.888459941210238,NA,""
"Dapma7bEVm000639",463.316228786869,0.0643076295402995,0.103799236887189,0.619538557977941,0.535561629013792,0.793792757318591,"ENSG00000071189","SNX13"
"Dapma7bEVm000640",937.44249971394,-0.295465332787958,0.150555647106291,-1.96249917201287,0.0497043969151611,0.323609158214709,"ENSG00000149294","NCAM1"
"Dapma7bEVm000641",743.097927995078,0.145049129032483,0.128520322599828,1.12860850407387,0.259063021680857,0.596217350608622,"ENSG00000163714","U2SURP"
"Dapma7bEVm000642",472.348089939985,-0.227943400269923,0.198930309186937,-1.14584550339044,0.251859083503823,0.588717803057701,NA,""
"Dapma7bEVm000643",270.968278891861,-0.105637346579883,0.128455682466683,-0.822364137976394,0.410869683372589,0.715324032870297,"ENSG00000101624","CEP76"
"Dapma7bEVm000645",1742.69766968378,0.0492240474495071,0.06025849242528,0.81688149617325,0.413996153210676,0.715744128597355,"ENSG00000082781","ITGB5"
"Dapma7bEVm000646",2531.2054687807,0.0718773273580726,0.0605565844784122,1.18694487110144,0.235249366531013,0.574015356004819,"ENSG00000076321","KLHL20"
"Dapma7bEVm000648",176.196420797297,-0.0966070157457555,0.119691281022806,-0.807134946841684,0.41958873998692,0.719372421345696,"ENSG00000116138","DNAJC16"
"Dapma7bEVm000649",190.683521285747,0.0652080329660138,0.114984949441307,0.567100592580585,0.570645840325052,0.811988200839579,"ENSG00000114805","PLCH1"
"Dapma7bEVm000650",292.392614495174,0.204113510063588,0.106678283086055,1.9133557848783,0.0557025206915446,0.335442611307364,"ENSG00000106341","PPP1R17"
"Dapma7bEVm000651",1064.18101095887,-0.314365678181936,0.527982825466544,-0.595408909189711,0.551570171673393,0.803159138357673,NA,""
"Dapma7bEVm000652",163.230876831674,0.158065630324091,0.0985180273706911,1.60443356959779,0.108618516400802,0.438741100796698,"ENSG00000005801","ZNF195"
"Dapma7bEVm000653",425.418444211969,0.236252508727604,0.13669831740776,1.72827664017898,0.0839386390341521,0.396919058663998,"ENSG00000115159","GPD2"
"Dapma7bEVm000654",287.494878175422,0.00743647979778151,0.10542471282617,0.0705382978850812,0.943765219146049,0.980361572060169,"ENSG00000113407","TARS1"
"Dapma7bEVm000655",261.488558097848,-0.853672929827039,0.447832045603586,-1.90623457657315,0.0566197780822808,0.338685694980311,NA,""
"Dapma7bEVm000656",203.325887199412,-0.165584974591276,0.115131831016201,-1.43822063046991,0.150371463410797,0.491369617695397,NA,""
"Dapma7bEVm000657",105.643207279886,0.432737318558685,0.1986807340051,2.17805375405738,0.0294020350206333,0.25677633474337,"ENSG00000254986","DPP3"
"Dapma7bEVm000658",50.7586924168072,0.0479214599109458,0.226283406472322,0.21177628823087,0.832281568194301,0.935954724400164,"ENSG00000085872","CHERP"
"Dapma7bEVm000659",294.361982458254,-0.249507524790572,0.17934718084973,-1.39119847665532,0.164165249067774,0.505050310117277,"ENSG00000088756","ARHGAP28"
"Dapma7bEVm000660",517.041384851517,-0.363595368546496,0.212947649196936,-1.70744016154994,0.0877402709591117,0.402651627175645,"ENSG00000083444","PLOD1"
"Dapma7bEVm000661",199.642423431448,-0.0540459008311175,0.102987411320171,-0.524781622708215,0.599735008222651,0.826520865268122,"ENSG00000068354","TBC1D25"
"Dapma7bEVm000662",117.367700143393,0.237383919357607,0.131252213427127,1.80860888482773,0.0705117871955108,0.369292492141365,"ENSG00000101746","NOL4"
"Dapma7bEVm000663",173.04320408268,-0.2285178769066,0.130211065805714,-1.75498046569689,0.0792626491429658,0.388230219071696,"ENSG00000151726","ACSL1"
"Dapma7bEVm000664",98.7662652901665,-0.0587106576061524,0.119752703750281,-0.490265820875167,0.623945809658838,0.840447104877419,"ENSG00000183814","LIN9"
"Dapma7bEVm000665",138.911920226188,-0.887057155269088,0.310549664069575,-2.85640996562261,0.00428461502984201,0.100908095427929,"ENSG00000115705","TPO"
"Dapma7bEVm000666",310.912497069777,0.10053488011183,0.0864096838465896,1.1634677461651,0.24463977699742,0.581534726835366,"ENSG00000133895","MEN1"
"Dapma7bEVm000668",109.789209280111,0.278392016707569,0.126118922363268,2.20737706516156,0.0272877273120655,0.249429341347311,"ENSG00000100083","GGA1"
"Dapma7bEVm000669",177.445619598312,0.098356875425921,0.176935104034719,0.555892376261419,0.578284430251621,0.815718895590674,NA,""
"Dapma7bEVm000671",461.523577308709,0.0420168846762834,0.145608165455724,0.288561321714199,0.772917097668791,0.910896446418062,"ENSG00000010379","SLC6A13"
"Dapma7bEVm000672",2199.40914027224,-0.750260045068876,0.502422825172995,-1.49328415724454,0.135362820831826,0.473202626860265,NA,""
"Dapma7bEVm000673",667.986416922496,-0.286133246341407,0.172623561712148,-1.65755614994515,0.0974070866287481,0.420557883600794,"ENSG00000104687","GSR"
"Dapma7bEVm000674",136.416571382535,-0.0248484822001278,0.109955008767462,-0.225987724239816,0.821210968012192,0.932058277335714,"ENSG00000018189","RUFY3"
"Dapma7bEVm000675",163.959078988712,0.276477200723835,0.152608900468139,1.81167153341464,0.0700369646619706,0.368432090903496,"ENSG00000099998","GGT5"
"Dapma7bEVm000677",68.5757234144433,0.168849541289705,0.289619862141792,0.583004010985405,0.55989060009374,0.805808457423534,"ENSG00000072778","ACADVL"
"Dapma7bEVm000678",130.83509272395,0.155235930341935,0.143219104201466,1.08390518993587,0.278406838253855,0.616110487878131,"ENSG00000162129","CLPB"
"Dapma7bEVm000679",224.142286353012,0.177884371676506,0.104937981379873,1.69513811241107,0.0900492237264636,0.407437600375785,"ENSG00000100258","LMF2"
"Dapma7bEVm000680",215.859699739328,-0.411025510405282,0.265265919157054,-1.54948480268937,0.121265222013972,0.457172961332406,"ENSG00000072778","ACADVL"
"Dapma7bEVm000681",104.076697952246,0.0818768516696331,0.134993198421605,0.606525755571174,0.544165684877227,0.799290054702182,"ENSG00000102145","GATA1"
"Dapma7bEVm000682",71.7612460701275,-0.153705241556681,0.153714145210719,-0.999942076547179,0.317338540234448,0.647838210035548,"ENSG00000117593","DARS2"
"Dapma7bEVm000683",172.022169845114,0.2406296706038,0.180899578942531,1.33018369644876,0.183457754492457,0.524396933420667,"ENSG00000139719","VPS33A"
"Dapma7bEVm000684",96.3259075352669,-0.160775183816205,0.134279332224667,-1.19731891090437,0.231182276246683,0.56941778932595,"ENSG00000160179","ABCG1"
"Dapma7bEVm000685",66.7753802658736,-0.789683564749397,0.394484347450594,-2.00181216277104,0.0453049373417098,0.312754031736106,"ENSG00000120708","TGFBI"
"Dapma7bEVm000687",208.332678682004,-0.262645129143436,0.24085318268109,-1.09047813369027,0.275502580322446,0.613044489416085,"ENSG00000004809","SLC22A16"
"Dapma7bEVm000688",374.119066204859,0.00104308155951351,0.145393437202066,0.00717419974096801,0.99427586589332,0.998243648217465,"ENSG00000132640","BTBD3"
"Dapma7bEVm000689",127.653199702125,-0.0050185097919965,0.14986769128547,-0.0334862687811555,0.973286815617279,0.991676864670797,"ENSG00000130119","GNL3L"
"Dapma7bEVm000691",302.206167705558,-0.124233493701483,0.0812891497165887,-1.5282912188726,0.126440249151835,0.46326351110878,"ENSG00000083896","YTHDC1"
"Dapma7bEVm000692",126.58345083545,0.308250709820597,0.170993162697437,1.80270780982062,0.0714341150134987,0.372199448706099,"ENSG00000185156","MFSD6L"
"Dapma7bEVm000693",69.6947297522962,0.0525322810996207,0.163146810243149,0.321993920820936,0.747457299950351,0.900992767554001,"ENSG00000138381","ASNSD1"
"Dapma7bEVm000694",160.947484933282,0.0528605300325651,0.11816883757121,0.447330540936486,0.65463641878967,0.856478347554954,"ENSG00000112234","FBXL4"
"Dapma7bEVm000695",82.9128223440823,-0.158488692453966,0.166464328431556,-0.952088017578678,0.34105234540801,0.663436386195012,"ENSG00000059804","SLC2A3"
"Dapma7bEVm000696",153.27238543403,-0.311898986550331,0.173000154076319,-1.80288270964624,0.0714066369866675,0.372199448706099,"ENSG00000100652","SLC10A1"
"Dapma7bEVm000697",93.7550432204794,0.0479203102673373,0.133701172581898,0.358413537757001,0.720033862035373,0.887137380649882,NA,""
"Dapma7bEVm000698",128.925400437934,0.0578145062381414,0.113301590412256,0.510270915242929,0.609861676089933,0.833230546162007,"ENSG00000068120","COASY"
"Dapma7bEVm000699",162.657751550447,-0.140285285971879,0.219162840308634,-0.640096130230486,0.522110104687543,0.78477431572286,"ENSG00000071626","DAZAP1"
"Dapma7bEVm000700",130.371070257266,-0.0372126262733584,0.139170176533384,-0.267389373214108,0.789169380619127,0.919054715856955,"ENSG00000068912","ERLEC1"
"Dapma7bEVm000701",426.833676179402,0.103301644392258,0.110473077325741,0.935084338129398,0.349744837261548,0.67063339832997,NA,""
"Dapma7bEVm000702",304.188716075121,-1.13280446978131,0.406522607862817,-2.786571885231,0.00532688018728183,0.114152293751431,"ENSG00000174876","AMY1B"
"Dapma7bEVm000703",94.3870051294572,0.0747809827644049,0.217013843182671,0.34459084115412,0.730401992239572,0.891351368724763,"ENSG00000115484","CCT4"
"Dapma7bEVm000704",4248.77234439787,-0.94175085003766,0.53161325428921,-1.77149618155556,0.0764782270984643,0.382337797832461,NA,""
"Dapma7bEVm000706",102.311047457738,-0.110689583524697,0.136314180995477,-0.812018109314461,0.416781240330485,0.717502714507337,"ENSG00000182810","DDX28"
"Dapma7bEVm000708",70.5511529866751,-0.55821452754222,0.194224690269499,-2.87406573679002,0.00405224610505446,0.0991174394523351,"ENSG00000187546","AGMO"
"Dapma7bEVm000709",147.510309090349,0.0678515048345826,0.12246262452713,0.554058882018743,0.579538549013799,0.816573640099318,"ENSG00000116133","DHCR24"
"Dapma7bEVm000710",96.4594466941044,-0.206775629987309,0.113021397307087,-1.8295263986649,0.0673207883378502,0.361584037666868,NA,""
